"id","rating","review"
16224,5,"Perfect for giving my clients a ""blowout"" looking curl - especially great for clients who's hair doesn't respond well just with a blow-dry."
392277,3,"Grate if you want to smell like an old Italian guy. I thought this was going to be a sandal wood sent. But it's more like my great grandfather smelled after a trip to the barber."
267929,5,"For use with the PMD machince not much to say about it works great helps fine lines and wrinkles will buy again"
438179,5,"I don't straighten my hair every day, I do have very wavy hair and it takes me about 30 minutes to straighten it, however this seems to work I'm still figuring out the setting I want to use, I do not want to fry my hair. I love how smooth it is when I finish, great product"
298987,4,"Since I have been using the Nioxin treatment my hair loss has slowed down quite a bit along with a healthy diet.  So easy to apply."
453966,5,"I really like this block, it gives my skin a dewy complexion.  It does have a very slight white cast so I add Skinceuticals Matte sunblock , which has a slight tint, over the  Eau Thermale Mineral........works well for my pale skin."
160584,1,"Because of its active ingridients, this sunscreen is considered a ""chemical"" sunscreen rather than a mineral. Too expensive to nat be good for you."
168195,5,"I decided to try this stuff and I fell in love. It is so cool and moisturizing I just absolutely can't live without it. I spray it on my face before my make up and it helps to tone and moisturize my skin and make my makeup go on much better than it would without it. Also if you're like me and pop any zits on your face then spray this on after you pop them and it will look like you never even touched your face. No more going around with a red inflamed face because you popped your zits  (plus it will help close your pores afterwards). I always thought this stuff was kind of silly, paying so much for a small amount of water in a can.. But I kept hearing people rave about the other brand that's more expensive and I decided I'd give it a try. I didn't want to spend a lot of money on it so I found the cheapest one I could find with the best reviews and bought it. I can't say enough good things about it, not one single complaint! Maybe except for the fact that my first can came with a broken cap but that's literally there only complaint I have. HIGHLY RECOMMEND!"
65357,5,"Brilliant. Been looking for a non allergenic Deo for a long time.  This one has no side effects. Will purchase again."
309485,5,"This is my preferred stuff to keep my hair in the right place without looking shiny, crusting up, or being tacky and overdone-looking.  It's subtle but holds well throughout a busy day."
373609,4,"I have used this twice so far and am a huge fan.  When I painted my nails, I smudged too spots and this smoothed out both areas so well, you couldn't even tell there was a smudge.  I have two small children and so my hands get abused and this makes polish that normally only lasts two days, last for a week.  Make sure you don't let it dry on the skin around your nail- it can cause your polish to peel when it peels off your skin"
5255,5,"Great spring color"
226937,5,"This is the best lotion on the market by far (and Ive tried everything!!) I have been using for years and have recommended to many people (who are all now huge bioderma fans). I wash my hands frequently (housework etc) and they get very dry/irritated. I use this a few times a day and always put the lotion on a before bed and it makes them like new overnight! Excellent body lotion too. The pump is a great feature. I keep one at work as well. Dont know what Id do without it!"
275257,5,"If you want those perfect ringlet curls, this curling iron does the trick without burning and drying out your hair. Be sure to use a protective spray on your hair before using this product. Also, I would suggest using the glove that comes with it. My hair holds a lot of heat, and so I can accidently burn myself from using this iron on my hair. The glove is a great additional bonus because of how you use this to curl your hair, however, the texture of the glove makes it easy to catch on stuff and it's hard to grasp and hold the hair while using this curling iron because of the material of this glove. Otherwise, I think it's worth it. Be sure to hold the hair around the iron for several seconds to get a long lasting curl that holds."
